x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64
0.9889507293701172,0.988950788974762,0.9889509081840515,0.9889510273933411,0.9889511466026306,0.9889513254165649,0.9889515042304993,0.9889518022537231,0.988952100276947,0.9889524579048157,0.9889529347419739,0.9889534711837769,0.9889541864395142,0.9889549612998962,0.9889560341835022,0.9889572262763977,0.9889587759971619,0.9889606237411499,0.9889628887176514,0.9889656901359558,0.988969087600708,0.9889732003211975,0.9889782667160034,0.9889844059944153,0.988991916179657,0.9890010356903076,0.9890121817588806,0.989025890827179,0.9890426993370056,0.9890634417533875,0.9890886545181274,0.9891186356544495,0.9891533851623535,0.9891932010650635,0.9892385005950928,0.989290714263916,0.9893516898155212,0.9894240498542786,0.9895114302635193,0.9896231889724731,0.9897459149360657,0.9901677966117859,0.990134596824646,1.0049948692321777,1.021798849105835,1.01423180103302,1.0120723247528076,1.011755347251892,1.02642822265625,1.0015861988067627,1.0080889463424683,1.03742253780365,1.0361204147338867,1.0430259704589844,1.0389249324798584,1.0337028503417969,1.028159260749817,1.0237643718719482,1.0236985683441162,1.0309631824493408,1.042741298675537,1.0241572856903076,1.0070512294769287,1.012427568435669
0.9889507293701172,0.988950788974762,0.9889509081840515,0.9889510273933411,0.9889511466026306,0.9889513254165649,0.9889515042304993,0.9889518022537231,0.988952100276947,0.9889524579048157,0.9889529347419739,0.9889534711837769,0.9889541268348694,0.9889549612998962,0.9889560341835022,0.9889572262763977,0.9889587759971619,0.9889606237411499,0.9889628887176514,0.9889656901359558,0.988969087600708,0.9889732003211975,0.9889782667160034,0.9889844059944153,0.988991916179657,0.9890010356903076,0.9890122413635254,0.989025890827179,0.9890427589416504,0.9890635013580322,0.9890887141227722,0.9891183972358704,0.989152729511261,0.989192008972168,0.9892371296882629,0.9892895817756653,0.9893513321876526,0.9894249439239502,0.9895137548446655,0.9896267056465149,0.9897516965866089,0.9901278018951416,0.9900701642036438,1.0007389783859253,1.0255420207977295,1.021048903465271,1.0161315202713013,1.0218887329101562,1.0193318128585815,0.9941356778144836,1.0131992101669312,1.0397303104400635,1.0373440980911255,1.0403640270233154,1.0399088859558105,1.040092945098877,1.0364866256713867,1.0311977863311768,1.032497763633728,1.0367180109024048,1.0354235172271729,1.019634485244751,1.007017731666565,1.0136927366256714
0.9889507293701172,0.988950788974762,0.9889509081840515,0.9889510273933411,0.9889511466026306,0.9889513254165649,0.9889515042304993,0.9889518022537231,0.988952100276947,0.9889524579048157,0.9889529347419739,0.9889534711837769,0.9889541268348694,0.9889549612998962,0.9889560341835022,0.9889572262763977,0.9889587759971619,0.9889606237411499,0.9889628887176514,0.9889656901359558,0.988969087600708,0.9889732003211975,0.9889782667160034,0.9889844059944153,0.988991916179657,0.9890010356903076,0.9890122413635254,0.9890259504318237,0.9890428185462952,0.9890636205673218,0.9890887141227722,0.989118218421936,0.9891521334648132,0.9891909956932068,0.9892358183860779,0.9892881512641907,0.9893500208854675,0.9894238114356995,0.98951256275177,0.9896211624145508,0.9897543787956238,0.9899560213088989,0.9902897477149963,0.9921666383743286,1.0087754726409912,1.0207477807998657,1.0218889713287354,1.0238292217254639,1.0028445720672607,0.9913956522941589,1.0155268907546997,1.0406806468963623,1.0318727493286133,1.0330473184585571,1.0372127294540405,1.0384995937347412,1.0376641750335693,1.0314030647277832,1.0278632640838623,1.0261824131011963,1.0219306945800781,1.0142184495925903,1.0090945959091187,1.016194462776184
0.9889507293701172,0.988950788974762,0.9889509081840515,0.9889510273933411,0.9889511466026306,0.9889513254165649,0.9889515042304993,0.9889518022537231,0.988952100276947,0.9889524579048157,0.9889529347419739,0.9889534711837769,0.9889541268348694,0.9889549612998962,0.9889560341835022,0.9889572262763977,0.9889587759971619,0.9889606237411499,0.9889628887176514,0.9889656901359558,0.988969087600708,0.9889732003211975,0.9889782071113586,0.9889844059944153,0.988991916179657,0.9890010356903076,0.9890122413635254,0.9890259504318237,0.9890428781509399,0.9890636801719666,0.9890887141227722,0.9891180396080017,0.989151656627655,0.9891901016235352,0.9892345666885376,0.9892866015434265,0.9893480539321899,0.9894210696220398,0.9895082116127014,0.9896119832992554,0.9897404909133911,0.9898677468299866,0.9902096390724182,0.9898489117622375,0.9927833080291748,0.9998169541358948,1.0042273998260498,0.9990859627723694,0.9907962083816528,0.9919350147247314,1.0137786865234375,1.0401233434677124,1.0286446809768677,1.0320234298706055,1.0384173393249512,1.0377336740493774,1.0388500690460205,1.0337707996368408,1.0252888202667236,1.0188790559768677,1.0142024755477905,1.0113372802734375,1.0121289491653442,1.0181286334991455
0.9889507293701172,0.988950788974762,0.9889509081840515,0.9889510273933411,0.9889511466026306,0.9889513254165649,0.9889515042304993,0.9889518022537231,0.988952100276947,0.9889524579048157,0.9889529347419739,0.9889534711837769,0.9889541268348694,0.9889549612998962,0.9889560341835022,0.9889572262763977,0.9889587759971619,0.9889606237411499,0.9889628887176514,0.9889656901359558,0.9889690279960632,0.9889732003211975,0.9889782071113586,0.9889844059944153,0.988991916179657,0.9890010356903076,0.9890122413635254,0.9890260100364685,0.9890429377555847,0.9890636801719666,0.9890887141227722,0.9891179203987122,0.9891512393951416,0.9891893267631531,0.9892333745956421,0.9892849922180176,0.9893457889556885,0.9894176721572876,0.9895025491714478,0.9896026253700256,0.9897190928459167,0.9898571968078613,0.9899905920028687,0.9902153015136719,0.9896931052207947,0.9901214838027954,0.9909787774085999,0.9903767108917236,0.9916427731513977,0.9920487999916077,1.0068281888961792,1.037801742553711,1.0305951833724976,1.0323374271392822,1.039115071296692,1.039804220199585,1.0401901006698608,1.039355754852295,1.0350606441497803,1.0296844244003296,1.0230618715286255,1.019887089729309,1.020586609840393,1.0230681896209717
0.9889507293701172,0.988950788974762,0.9889509081840515,0.9889510273933411,0.9889511466026306,0.9889513254165649,0.9889515042304993,0.9889518022537231,0.988952100276947,0.9889524579048157,0.9889529347419739,0.9889534711837769,0.9889541268348694,0.9889549612998962,0.9889560341835022,0.9889572262763977,0.9889587759971619,0.9889606237411499,0.9889628887176514,0.9889656901359558,0.9889690279960632,0.9889732003211975,0.9889782071113586,0.9889844059944153,0.9889918565750122,0.9890010356903076,0.9890122413635254,0.9890260100364685,0.9890429973602295,0.9890637397766113,0.9890887141227722,0.9891177415847778,0.989150881767273,0.9891886711120605,0.9892323017120361,0.9892834424972534,0.9893436431884766,0.989414393901825,0.9894974827766418,0.9895945191383362,0.9897058010101318,0.9898384809494019,0.9899584650993347,0.9901866912841797,0.9902769327163696,0.9901904463768005,0.9902690649032593,0.9907656908035278,0.9912803769111633,0.9920830130577087,0.9960106611251831,1.029051661491394,1.0344351530075073,1.0294220447540283,1.0334428548812866,1.0394030809402466,1.0415879487991333,1.0390839576721191,1.0362588167190552,1.037535309791565,1.0369240045547485,1.0350618362426758,1.0350511074066162,1.0352612733840942
0.9889507293701172,0.988950788974762,0.9889509081840515,0.9889510273933411,0.9889511466026306,0.9889513254165649,0.9889515042304993,0.9889518022537231,0.988952100276947,0.9889524579048157,0.9889529347419739,0.9889534711837769,0.9889541268348694,0.9889549612998962,0.9889560341835022,0.9889572262763977,0.9889587759971619,0.9889606237411499,0.9889628887176514,0.9889656901359558,0.9889690279960632,0.9889732003211975,0.9889782071113586,0.9889843463897705,0.9889918565750122,0.9890010356903076,0.9890123009681702,0.9890260696411133,0.9890430569648743,0.9890637993812561,0.9890887141227722,0.9891176223754883,0.9891505241394043,0.989188015460968,0.9892314076423645,0.9892820715904236,0.9893417358398438,0.9894117712974548,0.9894938468933105,0.9895893335342407,0.9896996021270752,0.9898256659507751,0.9899684190750122,0.9901209473609924,0.9903439283370972,0.9905645251274109,0.9908037781715393,0.9910688400268555,0.9913367033004761,0.9923892021179199,0.9917681217193604,1.0094531774520874,1.0351567268371582,1.0297245979309082,1.0254801511764526,1.0325833559036255,1.04176926612854,1.0429242849349976,1.0380048751831055,1.0366086959838867,1.0374295711517334,1.0377410650253296,1.0386416912078857,1.0399563312530518
0.9889507293701172,0.988950788974762,0.9889509081840515,0.9889510273933411,0.9889511466026306,0.9889513254165649,0.9889515042304993,0.9889518022537231,0.988952100276947,0.9889524579048157,0.9889529347419739,0.9889534711837769,0.9889541268348694,0.9889549612998962,0.9889560341835022,0.9889572262763977,0.9889587759971619,0.9889606237411499,0.9889628887176514,0.9889656901359558,0.9889690279960632,0.9889732003211975,0.9889782071113586,0.9889843463897705,0.9889918565750122,0.9890010356903076,0.9890123009681702,0.9890260696411133,0.9890430569648743,0.9890637993812561,0.9890886545181274,0.9891175031661987,0.9891502261161804,0.989187479019165,0.9892305135726929,0.9892809391021729,0.9893401861190796,0.9894099235534668,0.9894917607307434,0.9895874261856079,0.989698588848114,0.9898266792297363,0.9899742007255554,0.9901406168937683,0.9903292655944824,0.9905741810798645,0.9908242225646973,0.9911541938781738,0.9916864037513733,0.9918544888496399,0.9931471943855286,0.9939146041870117,1.0247708559036255,1.0335731506347656,1.0205351114273071,1.0192646980285645,1.0315005779266357,1.0418391227722168,1.04169762134552,1.040486454963684,1.0409961938858032,1.0411549806594849,1.0418426990509033,1.0430611371994019
0.9889507293701172,0.988950788974762,0.9889509081840515,0.9889510273933411,0.9889511466026306,0.9889513254165649,0.9889515042304993,0.9889518022537231,0.988952100276947,0.9889524579048157,0.9889529347419739,0.9889534711837769,0.9889541268348694,0.9889549612998962,0.9889560341835022,0.9889572262763977,0.9889587759971619,0.9889606237411499,0.9889628887176514,0.9889656901359558,0.9889690279960632,0.9889732003211975,0.9889782071113586,0.9889843463897705,0.9889918565750122,0.9890010356903076,0.9890123009681702,0.9890261292457581,0.989043116569519,0.9890638589859009,0.9890886545181274,0.9891173839569092,0.9891499280929565,0.9891869425773621,0.9892297387123108,0.9892798662185669,0.9893389344215393,0.9894086718559265,0.989490807056427,0.9895874857902527,0.9897009134292603,0.9898338317871094,0.9899881482124329,0.9901736378669739,0.9903745651245117,0.9906722903251648,0.9908877611160278,0.9914829730987549,0.9917097091674805,0.9915892481803894,0.9943332672119141,0.988548755645752,1.004730463027954,1.0317175388336182,1.0246212482452393,1.0116441249847412,1.0164355039596558,1.030542016029358,1.0383731126785278,1.039739727973938,1.0406298637390137,1.040988802909851,1.0409663915634155,1.0410230159759521
0.9889507293701172,0.988950788974762,0.9889509081840515,0.9889510273933411,0.9889511466026306,0.9889513254165649,0.9889515042304993,0.9889518022537231,0.988952100276947,0.9889524579048157,0.9889529347419739,0.9889534711837769,0.9889541268348694,0.9889549612998962,0.9889560341835022,0.9889572262763977,0.9889587759971619,0.9889606237411499,0.9889628887176514,0.9889656901359558,0.9889690279960632,0.9889732003211975,0.9889782071113586,0.9889843463897705,0.9889918565750122,0.9890010356903076,0.9890123605728149,0.9890261888504028,0.9890431761741638,0.9890638589859009,0.9890886545181274,0.9891172647476196,0.9891496896743774,0.9891865253448486,0.9892290234565735,0.9892789125442505,0.9893378019332886,0.9894075393676758,0.9894900918006897,0.9895878434181213,0.9897037744522095,0.9898415207862854,0.9900068044662476,0.9902008771896362,0.9904723167419434,0.9906567931175232,0.9915795922279358,0.9909106492996216,0.9951347708702087,1.001513957977295,1.0054916143417358,1.000704050064087,0.9938498139381409,1.019865870475769,1.03090238571167,1.016500473022461,1.0101300477981567,1.0151581764221191,1.025029182434082,1.0309553146362305,1.0319855213165283,1.0315874814987183,1.0319972038269043,1.0322332382202148
